PlantingID,PlantingCode,RootStock,RowSpacing,TreeSpacing,YearPlanted,FirstSeason,Grow System,PIN,Orchard,Address1,TownCity,Latitude,Longitude,OrchardGroupID,Grower,OrchardGroup,PlantingSeasonID,QtyTrees,QtyRows,Hectares,ManagementArea,Subdivision
558,CRO-BLOOM,M9,,,2020,2023,,R2936,IND - Cronien Bun Orchard,"206 Bloomfield Road, Matawhero",Gisborne,,,9,Caithness Ltd (Alistair MacKenzie),Independent Sector,2338,6681,0,2.41,A,A
559,STR-CAITH,M9,,,2020,2023,,R2937,IND - Stranadariff Orchard,"156 Bloomfield Road, Matawhero, ",Gisborne ,,,9,Caithness Ltd (Alistair MacKenzie),Independent Sector,2628,3176,0,1.19,A,A
560,TUB-A,M9,,,2022,2023,,R2943,IND - Tubbies Orchard,"158 Kaimoe Road, RD2,  ",Gisborne,,,9,De Costa Orchard,Independent Sector,2417,2618,0,1.32,A,A
561,TUB-B,M9,,,2022,2023,,R2943,IND - Tubbies Orchard,"158 Kaimoe Road, RD2,  ",Gisborne,,,9,De Costa Orchard,Independent Sector,2234,2618,0,1.32,B,A
562,TUB-C,M9,,,2022,2023,,R2943,IND - Tubbies Orchard,"158 Kaimoe Road, RD2,  ",Gisborne,,,9,De Costa Orchard,Independent Sector,2525,2618,0,1.32,C,A
563,TUB-D,M9,,,2022,2023,,R2943,IND - Tubbies Orchard,"158 Kaimoe Road, RD2,  ",Gisborne,,,9,De Costa Orchard,Independent Sector,2313,2618,0,1.32,D,A
564,SVL-A,M9,,,2021,2023,,R2947,IND - Sun Valley,"859 Wharekopae Road, ",Gisborne RD2,,,9,Lake Road Wines (Andrew Blampied),Independent Sector,2605,10050,0,4.22,A,A
565,WIP-S1ROC,M9,,,2021,2023,,R2954,IND - Wi Pere Trust,"864 Lavenham Road, ",Gisborne ,-38.5444493,177.8987949,9,Wi Pere Trust,Independent Sector,2391,24000,0,10,S1ROC,A
566,WIP-S2ROC,M9,,,2022,2023,,R2954,IND - Wi Pere Trust,"864 Lavenham Road, ",Gisborne ,-38.5444493,177.8987949,9,Wi Pere Trust,Independent Sector,2209,24000,0,10,S2ROC,A
567,BLOCK 30,,3.2,0.8,2021,2023,,R2949,IND - Springhill East,"940 Wakarara Road,  ",Onga Onga,-39.8603719,176.388644,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2496,14304,0,3.844,30,M
568,BLOCK 31,,3.2,0.8,2021,2023,,R2949,IND - Springhill East,"940 Wakarara Road,  ",Onga Onga,-39.8603719,176.388644,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2285,14309,0,3.85,31,N
569,BLOCK 32,,3.2,0.8,2021,2023,,R2949,IND - Springhill East,"940 Wakarara Road,  ",Onga Onga,-39.8603719,176.388644,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2575,14798,0,3.99,32,O
570,BLOCK 36,,3.2,0.8,2021,2023,,R2949,IND - Springhill East,"940 Wakarara Road,  ",Onga Onga,-39.8603719,176.388644,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2362,14389,0,3.904,36,S
572,BLOCK 37,,3.2,0.8,2021,2023,,R2949,IND - Springhill East,"940 Wakarara Road,  ",Onga Onga,-39.8603719,176.388644,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2469,14772,0,3.98,37,T
573,BRAEMARK-A,,2.8,1.7,2021,2023,,R2933,IND - Braemark,236 Bushmere Road,Gisborne ,,,9,Braemark Vyd,Independent Sector,2259,10738,0,4.93,RKT1,A
574,BRAEMARK-B,,2.8,1.7,2022,2023,,R2933,IND - Braemark,236 Bushmere Road,Gisborne ,,,9,Braemark Vyd,Independent Sector,2435,6875,0,3.2,RKT2 ,B
575,8RK1,,2.8,1.6,2021,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2333,6800,0,3.046,P8RK,E
576,9RK1,,2.8,1.6,2021,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2599,8479,0,3.798,P8RK,E
577,11RK1,,2.8,1.6,2022,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2328,3635,0,1.628,P11RK,F
578,13RK1,,2.8,1.6,2021,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2563,6991,0,3.131,P13RK,G
579,13RK2,,2.8,1.6,2022,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2519,681,0,0.305,P13RK,G
580,14RK1,,2.8,1.6,2022,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2199,5000,0,2.24,P13RK,G
581,15RK1,,2.8,1.6,2022,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2459,2227,0,0.998,P13RK,G
582,16RK1,,2.8,1.6,2022,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2411,10228,0,4.58,P16RK,H
583,17RK1,,2.8,1.6,2022,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2539,8410,0,3.76,P16RK,H
584,18RK1,,2.8,1.6,2022,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2379,5909,0,2.647,P18RK,I
585,19RK1,,2.8,1.6,2022,2023,,R2920,IND - Ngati Pahauwera Commercial Development Ltd,"1513 SH2, Tangoio",Napier,,,9,Ngati Pahauwera Commercial Development Ltd,Independent Sector,2279,8410,0,3.767,P18RK,I
586,GRA-GCGE  ,CG202,3.8,1.8,2022,2023,,R2895,IND - Grasmere Orchard,34 Grasmere Avenue,Hastings,-39.6438592,176.8863145,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2430,521,0,0.356,C,A
587,GRA E,CG202,3.6,2,2022,2023,,R2895,IND - Grasmere Orchard,34 Grasmere Avenue,Hastings,-39.6438592,176.8863145,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2274,644,0,0.463,C,A
588,GRA GK,M793,4.5,2.5,2006,2023,,R2895,IND - Grasmere Orchard,34 Grasmere Avenue,Hastings,-39.6438592,176.8863145,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2618,521,0,0.57,K,A
589,GRA GMGN,M116,4,2,2020,2023,,R2895,IND - Grasmere Orchard,34 Grasmere Avenue,Hastings,-39.6438592,176.8863145,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2351,328,0,0.26,M,A
590,GRA GMGN2,M116,4,2,2020,2023,,R2895,IND - Grasmere Orchard,34 Grasmere Avenue,Hastings,-39.6438592,176.8863145,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2587,333,0,0.27,M,A
591,GRA GT,CG202,4,1.5,2022,2023,,R2895,IND - Grasmere Orchard,34 Grasmere Avenue,Hastings,-39.6438592,176.8863145,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2511,938,0,0.56,T,A
592,CRY-ROCK,CG202,2.8,1.5,2021,2023,,R1811,IND - Crystall Road,84 Crystall Road,Hastings,-39.6887355,176.821507,9,Armadale Orchard Ltd (Justin Addis),Independent Sector,2247,11874,0,4.987,ROCK,A
593,SSL - A,,2.8,1.5,2021,2023,,R2779,IND - SSL,"Riverpoint Road, ",Gisborne,-38.661473,177.928916,9,Riverland Fruit Co Ltd (Hamlin),Independent Sector,2479,3600,0,1.512,RK,A
596,TUK TS,MM106,4.2,2.5,1999,2021,,R1222,IND - Tuki Orchard,"68 Tennant Road, ",Haumoana,-39.63171,176.9254104,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2373,550,0,0.578,S,A
597,TUK TQTR,M26,4,2,2003,2021,,R1222,IND - Tuki Orchard,"68 Tennant Road, ",Haumoana,-39.63171,176.9254104,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2553,380,0,0.304,Q,B
598,TUK TATJTO,M9,4,1.8,2000,2021,,R1222,IND - Tuki Orchard,"68 Tennant Road, ",Haumoana,-39.63171,176.9254104,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2453,130,0,0.1,A,A
599,AWA AA,M116,4.9,1.7,2021,2023,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2298,444,0,0.37,A,A
600,AWA AE,CG202,3.8,1.6,2021,2023,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2419,400,0,0.243,E,A
601,AWA AFAO,CG202,3.8,1.6,2021,2023,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2345,1700,0,1.034,F,A
602,AWA AFAO2,M793,4.9,3.3,1994,2023,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2635,65,0,0.129,F,A
603,AWA AJ,M793,3.9,1.6,2022,2023,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2314,1748,0,1.097,J,A
604,AWA AQ,CG202,3.9,1.6,2022,2023,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2270,972,0,0.606,Q,A
605,AWA AZ,M26,4,2,1994,2023,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2502,875,0,0.7,Z,A
606,RBK VN,M9,3.5,1.5,2015,2021,,R1632,IND - Riverbank Orchard,44 Tennant Road,Haumoana,-39.6313968,176.9281731,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2210,1893,0,1.1,N,A
607,RBK VO,MM102,4.1,1.8,2017,2021,,R1632,IND - Riverbank Orchard,44 Tennant Road,Haumoana,-39.6313968,176.9281731,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2609,1149,0,0.847,O,A
608,ROSEG AI,CG202,3.7,1.8,2022,2023,,R1533,IND - Rosegate Orchard,"265 St Georges Road North, ",Hastings,-39.6491852,176.8778066,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2399,966,0,0.643,I,A
609,TKTKI A,M9,2.7,1.6,2022,2023,,R1262,IND - Tukituki Orchards,285 Te Mata Mangateretere Road,Hastings,-39.6472349,176.9105188,9,Ngai Tukairangi Trust,Independent Sector,2577,6250,0,2.7,A,A
610,TKTKI C,,2.7,1.6,2022,2023,,R1262,IND - Tukituki Orchards,285 Te Mata Mangateretere Road,Hastings,-39.6472349,176.9105188,9,Ngai Tukairangi Trust,Independent Sector,2475,6967,0,3.009,C,C
611,TKTKI D,,2.7,1.6,2022,2023,,R1262,IND - Tukituki Orchards,285 Te Mata Mangateretere Road,Hastings,-39.6472349,176.9105188,9,Ngai Tukairangi Trust,Independent Sector,2294,6951,0,3.002,D,D
612,TKTKI F,,2.7,1.6,2022,2023,,R1262,IND - Tukituki Orchards,285 Te Mata Mangateretere Road,Hastings,-39.6472349,176.9105188,9,Ngai Tukairangi Trust,Independent Sector,2471,6280,0,2.71,F,F
613,TKTKI G,,2.7,1.6,2022,2023,,R1262,IND - Tukituki Orchards,285 Te Mata Mangateretere Road,Hastings,-39.6472349,176.9105188,9,Ngai Tukairangi Trust,Independent Sector,2261,2821,0,1.218,G,G
616,RVA-TR2,CG202,3.5,1.5,2022,2023,,R1021,IND - Riverside Apples,465 Twyford Road,Hastings,-39.582439,176.812768,9,Riverside Apples,Independent Sector,2624,846,0,0,B,A
617,RVA-TO5,M9,3.3,1.3,2016,2023,,R1021,IND - Riverside Apples,465 Twyford Road,Hastings,-39.582439,176.812768,9,Riverside Apples,Independent Sector,2443,3207,0,1.375803,W,C
618,RVA-TO8,M.9/Cepiland,3.5,1.5,2020,2023,,R1021,IND - Riverside Apples,465 Twyford Road,Hastings,-39.582439,176.812768,9,Riverside Apples,Independent Sector,2232,665,0,0.349125,Z,C
619,HUA-B2.2,MM102,4.1,1.8,2018,2021,,R1751,IND - Huawhenua - Home,5 Evans Road,Hastings,-39.5969,176.798588,9,Griffiths Orchards Ltd,Independent Sector,2521,0,0,0,,
620,OKO-C2,M793,4.3,3,1991,2021,,R1611,IND - Okohua Orchard,383 Twyford Road,Hastings,-39.585562,176.804068,9,Griffiths Orchards Ltd,Independent Sector,2309,0,0,0,,
621,RIV-B1/1,M793,,,2011,2021,,R1752,IND - Riverside,383 Twyford Road,Hastings,-39.584128,176.807398,9,Griffiths Orchards Ltd,Independent Sector,2602,0,0,0,,
622,RIV-B2/2,M116,4,2,2016,2021,,R1752,IND - Riverside,383 Twyford Road,Hastings,-39.584128,176.807398,9,Griffiths Orchards Ltd,Independent Sector,2413,0,0,0,,
623,RIV-C1/1,MM106,5,3,1991,2021,,R1752,IND - Riverside,383 Twyford Road,Hastings,-39.584128,176.807398,9,Griffiths Orchards Ltd,Independent Sector,2206,0,0,0,,
624,RIV-C1/2,M26,4,1.5,2005,2021,,R1752,IND - Riverside,383 Twyford Road,Hastings,-39.584128,176.807398,9,Griffiths Orchards Ltd,Independent Sector,2493,0,0,0,,
625,RIV-D2/2,MM106,4.5,2.5,1991,2021,,R1752,IND - Riverside,383 Twyford Road,Hastings,-39.584128,176.807398,9,Griffiths Orchards Ltd,Independent Sector,2281,0,0,0,,
626,RIV-D2/1,M793,4,2,2007,2021,,R1752,IND - Riverside,383 Twyford Road,Hastings,-39.584128,176.807398,9,Griffiths Orchards Ltd,Independent Sector,2572,0,0,0,,
628,RPC,,,,2024,2024,,,,,,,,,,RMS Sector,2620,0,0,0,,
629,KNI-A,M9,2.8,1.6,2022,2024,2D,R2958,IND - Knight Road Horticulture,86 Knight Road ,Gisborne,,,9,The Burnside Trust,Independent Sector,2466,2635,80,4.4,A,D
630,WLM-A,M9,2.8,1.6,2022,2024,,R2967,IND - Williams Road,78 Williams Road,Gisborne,,,9,Williams Brothers Ltd,Independent Sector,2255,8500,0,3.88,A,A
631,WLM-B,M9,2.8,1.6,2022,2024,,R2967,IND - Williams Road,78 Williams Road,Gisborne,,,9,Williams Brothers Ltd,Independent Sector,2432,9500,0,4.32,B,B
633,RAUP  AR1,CG202,1.6,3,2023,2024,,R1875,IND - Raupare,382 TWYFORD ROAD ,HASTINGS,,,9,Ngai Tukairangi Trust,Independent Sector,2595,7083,0,3.4,AR1,A
634,RAUP CR1,CG202,1.6,3,2023,2024,,R1875,IND - Raupare,382 TWYFORD ROAD ,HASTINGS,,,9,Ngai Tukairangi Trust,Independent Sector,2325,3545,0,1.7,CR1,C
635,RAUP ER1,CG202,1.6,3,2023,2024,,R1875,IND - Raupare,382 TWYFORD ROAD ,HASTINGS,,,9,Ngai Tukairangi Trust,Independent Sector,2559,1040,0,0.5,ER1,E
636,RAUP ER2,CG202,1.6,3,2023,2024,,R1875,IND - Raupare,382 TWYFORD ROAD ,HASTINGS,,,9,Ngai Tukairangi Trust,Independent Sector,2515,2291,0,1.1,ER2,E
637,SNP-1,M9,1.4,2.8,2023,2024,,R2968,IND - Sunpark,123 pitcher Road,Gisbourne,,,9,Waipaoa Horticulture Ltd,Independent Sector,2222,12840,0,5.03,1,A
638,SNP-2 ,M9,1.4,2.8,2023,2024,,R2968,IND - Sunpark,123 pitcher Road,Gisbourne,,,9,Waipaoa Horticulture Ltd,Independent Sector,2455,7266,0,2.85,2,B
639,SNP-4,M9,1.4,2.8,2023,2024,,R2968,IND - Sunpark,123 pitcher Road,Gisbourne,,,9,Waipaoa Horticulture Ltd,Independent Sector,2408,1750,0,0.69,4,D
640,SNP-5,M9,1.4,2.8,2023,2024,,R2968,IND - Sunpark,123 pitcher Road,Gisbourne,,,9,Waipaoa Horticulture Ltd,Independent Sector,2536,6929,0,2.72,5,D
641,SNP-8,M9,1.4,2.8,2023,2024,,R2968,IND - Sunpark,123 pitcher Road,Gisbourne,,,9,Waipaoa Horticulture Ltd,Independent Sector,2375,8006,0,3.14,8,F
642,SNP-9,M9,1.4,2.8,2023,2024,,R2968,IND - Sunpark,123 pitcher Road,Gisbourne,,,9,Waipaoa Horticulture Ltd,Independent Sector,2304,8511,0,3.34,9,G
643,SNP-12,M9,1.4,2.8,2023,2024,,R2968,IND - Sunpark,123 pitcher Road,Gisbourne,,,9,Waipaoa Horticulture Ltd,Independent Sector,2427,2702,0,1.06,12,J
644,SNP-13,M9,1.4,2.8,2023,2024,,R2968,IND - Sunpark,123 pitcher Road,Gisbourne,,,9,Waipaoa Horticulture Ltd,Independent Sector,2272,7572,0,2.97,13,J
645,KHK-38,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2615,967,0,0.5,38,A
646,KHK-39,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2348,5183,0,2.67,39,A
647,KHK-40,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2610,6716,0,3.45,40,B
648,KHK-41,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2508,4258,0,2.2,41,C
649,KHK-42,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2244,4393,0,2.26,42,D
650,KHK-43,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2477,5161,0,2.66,43,E
651,KHK-44,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2212,6678,0,3.43,44,F
652,KHK-45,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2585,6775,0,3.48,45,G
653,KHK-46,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2370,6760,0,3.48,46,H
654,KHK-47,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2549,5882,0,3.03,47,I
655,KHK-48,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2450,6755,0,3.47,48,J
656,KHK-49,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2296,6796,0,3.49,49,K
657,KHK-50,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2444,5746,0,2.96,50,L
658,TURLEY A ,M9,1.5,2.8,2023,2024,,,,,,,,,,Independent Sector,2342,10005,0,4.2,A1,A
659,TURLEY B,M9,1.5,2.8,2023,2024,,,,,,,,,,Independent Sector,2634,13457,0,5.65,B1,A
660,TURLEY C ,CG202,1.5,2.8,2023,2024,,,,,,,,,,Independent Sector,2311,12593,0,5.29,C1,A
661,TURLEY D ,CG202,1.5,2.8,2023,2024,,,,,,,,,,Independent Sector,2268,11300,0,4.75,D1,A
662,SPRING 16,M9,0.8,3.2,2020,2024,,R2897,IND - Springhill west,940 Wakarara Road,OngaOnga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2530,5743,0,1.45,16,P
663,WMH-FWEST,M9,1.4,3.5,2023,2024,,R1651,IND - Waimea home,359 brookfields road,Napier,,,9,Waimea Orchards Ltd,Independent Sector,2208,2479,0,1.22,,
664,RVP-RK,M9,1.6,2.8,2022,2024,,R2695,IND - Riverpoint Rd ,148 riverpoint road,Gisbourne ,,,9,Riverland Fruit Co Ltd (Hamlin),Independent Sector,2608,1700,0,0.7,RK,C
665,TEWAIRUA-A,M9,1.5,3,2020,2024,,R2915,IND-Te Wairua,266 Lawn Rd,Clive,-39.610119,176.9153762,9,Ngai Tukairangi Trust,Independent Sector,2397,7222,0,3.25,A,A
666,TEWAIRUA-B,M9,1.5,3,2020,2024,,R2915,IND-Te Wairua,266 Lawn Rd,Clive,-39.610119,176.9153762,9,Ngai Tukairangi Trust,Independent Sector,2574,7222,0,3.25,B,A
667,WMH-CWEST,CG202,1.1,2.5,2023,2024,,R1651,IND - Waimea home,359 brookfields road,Napier,,,9,Waimea Orchards Ltd,Independent Sector,2500,4588,0,1.76,C,C
668,WMH-DSOUTH,MM106,1.1,3.5,2023,2024,,R1651,IND - Waimea home,359 brookfields road,Napier,,,9,Waimea Orchards Ltd,Independent Sector,2291,1494,0,0.57,D,D
669,MASTERS-A,MM106,1.1,3.5,2023,2024,,R1172,IND - Masters block ,135 Sandy Road ,Napier,,,9,Waimea Orchards Ltd,Independent Sector,2468,2506,0,1.35,,
670,BBO-A,MM106,1.9,4.5,2004,2024,,R1351,IND - black bridge,450 lawn road,hastings 4180,,,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2257,2115,0,1.81,A,A
672,KKO-A,Cg202,2,3,2023,2024,,R1173,IND - Korokipo orchard,1419 korokipo road,Napier ,,,9,Waima Fruit Company Ltd,Independent Sector,2360,3115,0,1.87,A,A
673,RBK VB,MM106,4.5,3,2001,2024,,R1632,IND - Riverbank Orchard,44 Tennant Road,Haumoana,-39.6313968,176.9281731,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2597,285,0,0.38,B,A
674,RBK VHVJ,MM106,4.5,2.5,2001,2024,2D,R1632,IND - Riverbank Orchard,44 Tennant Road,Haumoana,-39.6313968,176.9281731,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2440,474,0,0.53,H,A
675,HUA-B3,CG202,3.4,1.5,2023,2024,Spindle,R1751,IND - Huawhenua - Home,5 Evans Road,Hastings,-39.5969,176.798588,9,Griffiths Orchards Ltd,Independent Sector,2229,1430,0,0.73,B3,B
676,AWA AM,,,,2024,2024,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2517,0,0,0,M,A
677,RVA-TD7,cg202,3.5,1.5,2022,2024,,R1021,IND - Riverside Apples,465 Twyford Road,Hastings,-39.582439,176.812768,9,Riverside Apples,Independent Sector,2332,1523,0,0.79,R,B
678,WAIMA-C,CG202,3,2,2023,2024,,R1096,IND - Waima Orchard ,1495 korokipa Road,Napier 4183,,,9,Waima Fruit Company Ltd,Independent Sector,2569,350,0,0,C,C
679,HAS SEC,,,,2024,2025,,,,,,,,,,Hastings Sector,2637,0,0,0,,
680,CRN SEC,,,,2024,2025,,,,,,,,,,Crownthorpe Sector,2638,0,0,0,,
